time,Bx,By,Bz,Btotal
2020-09-08 20:52:36.1490,30.03,6.39,-15.96,34.6
2020-09-08 20:52:36.2490,29.67,6.28,-15.93,34.26
2020-09-08 20:52:36.3490,30.01,6.53,-16.11,34.69
2020-09-08 20:52:36.4490,29.75,6.72,-16.13,34.5
2020-09-08 20:52:36.5490,29.85,6.8,-16.01,34.55
2020-09-08 20:52:36.6490,29.99,6.64,-15.98,34.62
2020-09-08 20:52:36.7490,29.84,6.38,-16.07,34.48
2020-09-08 20:52:36.8640,29.78,6.5,-15.92,34.39
2020-09-08 20:52:36.9630,29.82,6.42,-16.07,34.48
2020-09-08 20:52:37.0660,29.92,6.48,-16.21,34.64
2020-09-08 20:52:37.1610,30.11,6.49,-15.89,34.66
2020-09-08 20:52:37.2610,30.01,6.53,-16.07,34.66
2020-09-08 20:52:37.3640,30.16,6.41,-15.97,34.72
2020-09-08 20:52:37.4630,30.13,6.65,-16.07,34.79
2020-09-08 20:52:37.5590,30.16,6.65,-15.99,34.78
2020-09-08 20:52:37.6590,30.01,6.5,-16.15,34.69
2020-09-08 20:52:37.7580,30.12,6.46,-15.77,34.6
2020-09-08 20:52:37.8570,30.21,6.6,-16.0,34.82
2020-09-08 20:52:37.9600,29.76,6.6,-15.91,34.38
2020-09-08 20:52:38.0610,29.81,6.18,-15.93,34.36
2020-09-08 20:52:38.1610,30.0,6.14,-15.96,34.53
2020-09-08 20:52:38.2600,29.8,6.3,-15.99,34.4
2020-09-08 20:52:38.3540,29.89,6.65,-16.19,34.64
2020-09-08 20:52:38.4600,30.07,6.36,-16.24,34.76
2020-09-08 20:52:38.5530,29.9,6.25,-16.19,34.57
2020-09-08 20:52:38.6560,29.78,6.29,-16.07,34.42
2020-09-08 20:52:38.7510,30.01,6.63,-15.99,34.64
2020-09-08 20:52:38.8500,29.82,6.46,-16.13,34.51
2020-09-08 20:52:38.9500,29.83,6.39,-16.09,34.49
2020-09-08 20:52:39.0490,30.03,6.4,-15.81,34.54
2020-09-08 20:52:39.1500,29.6,6.43,-15.94,34.23
2020-09-08 20:52:39.2530,29.78,6.51,-15.96,34.4
2020-09-08 20:52:39.3530,30.12,6.55,-15.88,34.67
2020-09-08 20:52:39.4530,30.18,6.57,-16.22,34.89
2020-09-08 20:52:39.5520,30.07,6.54,-15.91,34.64
2020-09-08 20:52:39.6520,29.92,6.47,-15.92,34.51
2020-09-08 20:52:39.7510,29.81,6.43,-15.9,34.39
2020-09-08 20:52:39.8510,29.89,6.4,-15.88,34.44
2020-09-08 20:52:39.9500,29.9,6.23,-15.93,34.45
2020-09-08 20:52:40.0500,29.7,6.28,-16.01,34.32
2020-09-08 20:52:40.1500,29.58,6.35,-15.72,34.09
2020-09-08 20:52:40.2500,29.9,6.35,-15.93,34.47
2020-09-08 20:52:40.3500,29.94,6.36,-15.89,34.49
2020-09-08 20:52:40.4500,30.19,6.66,-15.77,34.7
2020-09-08 20:52:40.5500,30.16,6.5,-15.97,34.74
2020-09-08 20:52:40.6500,29.87,6.37,-16.04,34.5
2020-09-08 20:52:40.7500,29.83,6.54,-15.92,34.44
2020-09-08 20:52:40.8500,29.92,6.53,-16.09,34.59
2020-09-08 20:52:40.9500,29.62,6.47,-15.83,34.2
2020-09-08 20:52:41.0500,29.82,6.61,-15.65,34.32
2020-09-08 20:52:41.1500,29.84,6.48,-15.86,34.41
2020-09-08 20:52:41.2510,29.93,6.41,-15.82,34.46
