time,Bx,By,Bz,Btotal
2020-09-08 16:38:27.3850,18.32,6.61,3.56,19.8
2020-09-08 16:38:27.5010,18.42,6.79,3.79,19.99
2020-09-08 16:38:27.5970,18.27,6.93,3.81,19.91
2020-09-08 16:38:27.7000,18.16,6.86,3.77,19.78
2020-09-08 16:38:27.7990,18.33,6.73,3.43,19.83
2020-09-08 16:38:27.9030,18.12,6.68,3.69,19.67
2020-09-08 16:38:28.0030,18.16,6.84,3.72,19.76
2020-09-08 16:38:28.1030,18.13,6.82,3.88,19.76
2020-09-08 16:38:28.1960,17.98,7.0,3.77,19.66
2020-09-08 16:38:28.2980,18.2,6.84,4.07,19.86
2020-09-08 16:38:28.3950,18.43,6.87,3.74,20.02
2020-09-08 16:38:28.4940,18.15,6.81,3.63,19.72
2020-09-08 16:38:28.5930,18.25,7.0,3.65,19.88
2020-09-08 16:38:28.6960,18.31,6.7,3.66,19.84
2020-09-08 16:38:28.7920,18.07,6.86,3.82,19.7
2020-09-08 16:38:28.8930,18.09,6.7,3.64,19.63
2020-09-08 16:38:28.9940,18.17,6.76,3.77,19.75
2020-09-08 16:38:29.0940,18.22,6.96,3.77,19.87
2020-09-08 16:38:29.1940,18.33,7.03,3.62,19.97
2020-09-08 16:38:29.2860,18.02,7.14,3.83,19.76
2020-09-08 16:38:29.3870,18.28,6.96,3.7,19.9
2020-09-08 16:38:29.4860,18.1,6.86,3.63,19.7
2020-09-08 16:38:29.5860,17.85,7.13,3.84,19.6
2020-09-08 16:38:29.6860,18.26,6.86,3.69,19.86
2020-09-08 16:38:29.7860,18.18,7.07,3.66,19.85
2020-09-08 16:38:29.8860,18.16,6.84,3.74,19.77
2020-09-08 16:38:29.9870,18.05,6.8,3.73,19.64
2020-09-08 16:38:30.0870,18.05,6.93,3.74,19.7
2020-09-08 16:38:30.1890,18.16,6.66,3.71,19.7
2020-09-08 16:38:30.2870,18.32,6.77,3.6,19.86
2020-09-08 16:38:30.3870,18.25,6.8,3.59,19.81
2020-09-08 16:38:30.4870,18.26,6.78,3.8,19.85
2020-09-08 16:38:30.5870,18.32,6.71,3.75,19.86
2020-09-08 16:38:30.6870,18.29,6.86,3.77,19.89
2020-09-08 16:38:30.7870,18.14,6.75,3.68,19.7
