time,Bx,By,Bz,Btotal
2020-09-08 20:54:56.4250,32.52,2.47,-86.39,92.34
2020-09-08 20:54:56.5250,32.52,2.46,-86.51,92.46
2020-09-08 20:54:56.6250,32.16,2.38,-86.39,92.22
2020-09-08 20:54:56.7250,32.37,2.25,-86.49,92.38
2020-09-08 20:54:56.8250,31.88,2.58,-86.32,92.06
2020-09-08 20:54:56.9250,32.22,2.24,-86.51,92.34
2020-09-08 20:54:57.0250,32.36,2.33,-86.59,92.47
2020-09-08 20:54:57.1250,32.31,2.34,-86.59,92.45
2020-09-08 20:54:57.2250,32.17,2.39,-86.56,92.37
2020-09-08 20:54:57.3250,32.28,2.47,-86.4,92.27
2020-09-08 20:54:57.4250,32.18,2.33,-86.67,92.48
2020-09-08 20:54:57.5250,32.27,2.46,-86.39,92.25
2020-09-08 20:54:57.6250,32.33,2.11,-86.71,92.57
2020-09-08 20:54:57.7260,32.21,2.3,-86.82,92.63
2020-09-08 20:54:57.8260,32.16,2.3,-86.65,92.45
2020-09-08 20:54:57.9260,31.99,2.22,-86.47,92.23
2020-09-08 20:54:58.0260,32.11,2.21,-86.61,92.39
2020-09-08 20:54:58.1260,31.92,2.4,-86.74,92.46
2020-09-08 20:54:58.2260,32.14,2.44,-86.44,92.26
2020-09-08 20:54:58.3260,32.39,2.58,-86.45,92.36
2020-09-08 20:54:58.4260,32.39,2.29,-86.74,92.62
2020-09-08 20:54:58.5260,32.19,2.06,-86.66,92.47
2020-09-08 20:54:58.6260,32.2,2.53,-86.58,92.41
2020-09-08 20:54:58.7260,32.49,2.38,-86.61,92.53
2020-09-08 20:54:58.8440,32.2,2.22,-86.76,92.57
2020-09-08 20:54:58.9430,32.41,2.43,-86.84,92.72
2020-09-08 20:54:59.0410,32.25,2.25,-86.7,92.53
2020-09-08 20:54:59.1400,32.06,2.18,-86.69,92.45
2020-09-08 20:54:59.2400,31.79,2.45,-86.65,92.33
2020-09-08 20:54:59.3360,32.26,2.5,-86.75,92.59
2020-09-08 20:54:59.4390,32.14,2.65,-86.54,92.36
2020-09-08 20:54:59.5380,32.39,2.57,-86.78,92.66
2020-09-08 20:54:59.6390,32.14,2.5,-86.71,92.51
2020-09-08 20:54:59.7380,32.01,2.26,-86.71,92.46
2020-09-08 20:54:59.8370,32.22,2.53,-86.75,92.57
2020-09-08 20:54:59.9370,32.12,2.34,-86.67,92.46
2020-09-08 20:55:00.0320,32.12,2.27,-86.55,92.34
2020-09-08 20:55:00.1310,32.34,2.37,-86.61,92.48
2020-09-08 20:55:00.2360,31.9,2.44,-86.75,92.46
2020-09-08 20:55:00.3350,32.15,2.53,-86.54,92.35
2020-09-08 20:55:00.4340,32.36,2.44,-86.57,92.45
2020-09-08 20:55:00.5340,32.47,2.22,-86.75,92.66
2020-09-08 20:55:00.6340,32.11,2.49,-86.72,92.51
2020-09-08 20:55:00.7330,32.54,2.46,-86.73,92.67
2020-09-08 20:55:00.8290,32.38,2.46,-86.69,92.58
2020-09-08 20:55:00.9290,32.45,2.25,-86.63,92.54
2020-09-08 20:55:01.0270,32.24,2.4,-86.42,92.27
2020-09-08 20:55:01.1310,32.29,2.42,-86.63,92.49
2020-09-08 20:55:01.2300,32.34,2.39,-86.64,92.51
2020-09-08 20:55:01.3320,32.36,2.62,-86.19,92.1
