time,Bx,By,Bz,Btotal
2020-09-08 22:6:17.3120,-124.82,-162.89,40.65,209.2
2020-09-08 22:6:17.4130,-124.75,-163.13,40.74,209.37
2020-09-08 22:6:17.5120,-124.87,-163.23,40.75,209.51
2020-09-08 22:6:17.6120,-124.94,-163.11,40.73,209.46
2020-09-08 22:6:17.7130,-124.84,-163.21,40.71,209.47
2020-09-08 22:6:17.8120,-124.91,-162.98,40.75,209.34
2020-09-08 22:6:17.9120,-125.07,-163.22,40.63,209.6
2020-09-08 22:6:18.0120,-125.1,-163.27,40.73,209.68
2020-09-08 22:6:18.1130,-124.98,-163.01,40.6,209.39
2020-09-08 22:6:18.2130,-124.71,-163.38,40.77,209.55
2020-09-08 22:6:18.3130,-125.0,-163.1,40.56,209.46
2020-09-08 22:6:18.4130,-125.05,-162.99,40.78,209.45
2020-09-08 22:6:18.5130,-124.81,-162.95,40.6,209.23
2020-09-08 22:6:18.6310,-124.73,-162.92,40.96,209.23
2020-09-08 22:6:18.7300,-124.61,-163.17,40.71,209.31
2020-09-08 22:6:18.8300,-124.69,-163.1,40.55,209.27
2020-09-08 22:6:18.9290,-124.86,-162.75,40.76,209.14
2020-09-08 22:6:19.0260,-124.93,-163.16,40.67,209.48
2020-09-08 22:6:19.1220,-124.95,-163.03,40.96,209.45
2020-09-08 22:6:19.2250,-125.0,-163.03,40.86,209.46
2020-09-08 22:6:19.3250,-125.09,-163.17,40.73,209.6
2020-09-08 22:6:19.4240,-124.87,-163.31,41.03,209.63
2020-09-08 22:6:19.5230,-124.55,-163.17,40.98,209.33
2020-09-08 22:6:19.6230,-124.67,-163.14,40.92,209.36
2020-09-08 22:6:19.7230,-124.72,-163.32,40.67,209.48
2020-09-08 22:6:19.8240,-124.9,-163.31,40.88,209.62
2020-09-08 22:6:19.9230,-124.91,-163.02,40.91,209.41
2020-09-08 22:6:20.0230,-125.22,-163.27,40.84,209.77
2020-09-08 22:6:20.1210,-124.77,-163.2,40.65,209.41
2020-09-08 22:6:20.2200,-124.97,-163.3,41.04,209.69
2020-09-08 22:6:20.3200,-125.08,-163.21,40.77,209.63
2020-09-08 22:6:20.4190,-124.84,-163.18,40.74,209.45
2020-09-08 22:6:20.5160,-124.85,-162.95,40.75,209.29
2020-09-08 22:6:20.6160,-124.83,-163.08,40.9,209.4
2020-09-08 22:6:20.7140,-124.78,-162.95,40.86,209.27
2020-09-08 22:6:20.8140,-124.89,-163.23,40.92,209.56
2020-09-08 22:6:20.9140,-125.03,-163.47,40.81,209.81
2020-09-08 22:6:21.0150,-124.86,-163.22,40.72,209.5
2020-09-08 22:6:21.1140,-124.64,-163.26,40.84,209.42
2020-09-08 22:6:21.2140,-124.78,-163.24,40.87,209.5
2020-09-08 22:6:21.3140,-125.14,-163.32,40.67,209.73
2020-09-08 22:6:21.4140,-125.05,-163.16,40.92,209.6
2020-09-08 22:6:21.5140,-124.84,-163.17,40.82,209.47
2020-09-08 22:6:21.6140,-124.92,-163.24,41.0,209.6
2020-09-08 22:6:21.7140,-124.97,-163.35,40.98,209.72
2020-09-08 22:6:21.8150,-125.21,-163.3,40.9,209.8
2020-09-08 22:6:21.9140,-125.0,-163.01,40.95,209.47
2020-09-08 22:6:22.0140,-125.29,-163.05,41.14,209.7
