time,Bx,By,Bz,Btotal
2020-09-08 22:5:49.7970,-108.27,-72.74,0.69,130.44
2020-09-08 22:5:49.8980,-108.22,-72.69,0.48,130.37
2020-09-08 22:5:49.9980,-108.36,-72.93,0.45,130.62
2020-09-08 22:5:50.0980,-108.29,-72.62,0.54,130.39
2020-09-08 22:5:50.1980,-108.24,-72.86,0.41,130.48
2020-09-08 22:5:50.2980,-108.55,-72.71,0.46,130.65
2020-09-08 22:5:50.3980,-108.1,-72.75,0.44,130.3
2020-09-08 22:5:50.4980,-108.08,-72.77,0.62,130.29
2020-09-08 22:5:50.5980,-108.48,-72.92,0.74,130.71
2020-09-08 22:5:50.6980,-108.36,-72.84,0.6,130.57
2020-09-08 22:5:50.7980,-108.25,-72.83,0.48,130.47
2020-09-08 22:5:50.8980,-108.12,-72.87,0.41,130.39
2020-09-08 22:5:50.9980,-108.29,-73.01,0.7,130.6
2020-09-08 22:5:51.0980,-108.11,-73.27,0.48,130.6
2020-09-08 22:5:51.1990,-108.16,-73.0,0.57,130.49
2020-09-08 22:5:51.2980,-108.13,-72.83,0.56,130.38
2020-09-08 22:5:51.3990,-108.18,-72.98,0.51,130.5
2020-09-08 22:5:51.4980,-108.35,-73.0,0.72,130.65
2020-09-08 22:5:51.5990,-108.28,-72.96,0.72,130.57
2020-09-08 22:5:51.6980,-108.33,-73.05,0.74,130.66
2020-09-08 22:5:51.7980,-108.2,-72.85,0.45,130.44
2020-09-08 22:5:51.8990,-108.3,-72.97,0.62,130.59
2020-09-08 22:5:51.9990,-108.14,-72.96,0.42,130.45
2020-09-08 22:5:52.1060,-108.0,-72.98,0.59,130.35
2020-09-08 22:5:52.2050,-108.16,-73.06,0.46,130.52
2020-09-08 22:5:52.3040,-108.34,-73.0,0.76,130.64
2020-09-08 22:5:52.4040,-108.54,-73.03,0.73,130.82
2020-09-08 22:5:52.5040,-108.21,-73.04,0.47,130.55
2020-09-08 22:5:52.6030,-108.12,-73.04,0.64,130.48
2020-09-08 22:5:52.7050,-108.67,-73.06,0.49,130.94
2020-09-08 22:5:52.8040,-108.9,-73.11,0.48,131.17
2020-09-08 22:5:52.9060,-108.53,-73.14,0.73,130.87
2020-09-08 22:5:53.0080,-108.16,-72.78,0.39,130.37
2020-09-08 22:5:53.1100,-107.79,-73.05,0.3,130.21
2020-09-08 22:5:53.2100,-107.98,-73.0,0.51,130.34
2020-09-08 22:5:53.3040,-108.3,-72.96,0.62,130.59
2020-09-08 22:5:53.4030,-108.36,-72.9,0.58,130.6
2020-09-08 22:5:53.5060,-108.42,-73.06,0.46,130.74
2020-09-08 22:5:53.6010,-108.31,-73.04,0.49,130.63
2020-09-08 22:5:53.7010,-109.06,-73.0,0.4,131.23
2020-09-08 22:5:53.8000,-108.29,-73.08,0.5,130.64
2020-09-08 22:5:53.9000,-108.44,-72.91,0.59,130.68
2020-09-08 22:5:54.0040,-108.28,-73.16,0.54,130.68
2020-09-08 22:5:54.1010,-108.41,-73.08,0.65,130.74
2020-09-08 22:5:54.2010,-108.15,-73.19,0.61,130.59
2020-09-08 22:5:54.3020,-108.38,-73.1,0.48,130.73
2020-09-08 22:5:54.4020,-108.26,-73.2,0.61,130.68
2020-09-08 22:5:54.5010,-108.26,-73.18,0.63,130.67
2020-09-08 22:5:54.6010,-107.97,-73.04,0.27,130.36
2020-09-08 22:5:54.7000,-108.11,-73.13,0.35,130.52
2020-09-08 22:5:54.8000,-108.16,-72.87,0.51,130.42
2020-09-08 22:5:54.9000,-108.01,-72.98,0.37,130.35
2020-09-08 22:5:55.0020,-108.01,-72.86,0.38,130.29
2020-09-08 22:5:55.1000,-108.29,-72.78,0.69,130.48
