time,Bx,By,Bz,Btotal
2020-09-08 22:15:12.5080,23.79,5.04,-17.6,30.02
2020-09-08 22:15:12.6080,24.41,4.97,-17.6,30.5
2020-09-08 22:15:12.7080,24.07,5.08,-17.69,30.3
2020-09-08 22:15:12.8080,24.11,4.91,-17.76,30.34
2020-09-08 22:15:12.9080,24.52,4.78,-17.56,30.53
2020-09-08 22:15:13.0090,24.68,4.99,-17.88,30.88
2020-09-08 22:15:13.1090,24.16,4.82,-17.84,30.41
2020-09-08 22:15:13.2090,24.44,4.88,-17.68,30.56
2020-09-08 22:15:13.3090,24.2,5.18,-17.85,30.52
2020-09-08 22:15:13.4090,24.39,5.05,-17.84,30.64
2020-09-08 22:15:13.5090,24.22,5.08,-17.53,30.33
2020-09-08 22:15:13.6090,24.31,4.86,-17.7,30.46
2020-09-08 22:15:13.7090,24.32,5.14,-17.71,30.52
2020-09-08 22:15:13.8090,24.5,5.2,-17.77,30.71
2020-09-08 22:15:13.9300,24.2,5.06,-17.77,30.45
2020-09-08 22:15:14.0260,24.29,4.98,-17.64,30.43
2020-09-08 22:15:14.1260,24.33,4.87,-17.78,30.53
2020-09-08 22:15:14.2250,24.27,4.89,-17.54,30.34
2020-09-08 22:15:14.3270,24.15,4.92,-17.73,30.36
2020-09-08 22:15:14.4240,24.43,4.77,-17.47,30.41
2020-09-08 22:15:14.5240,24.61,4.79,-17.56,30.61
2020-09-08 22:15:14.6230,24.48,4.82,-17.66,30.57
2020-09-08 22:15:14.7230,24.39,5.13,-17.69,30.56
2020-09-08 22:15:14.8190,24.35,5.02,-17.79,30.58
2020-09-08 22:15:14.9160,24.14,5.02,-17.87,30.45
2020-09-08 22:15:15.0180,24.28,5.04,-17.85,30.55
2020-09-08 22:15:15.1140,24.32,5.08,-17.77,30.54
2020-09-08 22:15:15.2130,24.48,5.16,-17.69,30.64
2020-09-08 22:15:15.3160,24.24,5.05,-17.9,30.55
2020-09-08 22:15:15.4160,24.4,5.0,-17.93,30.69
2020-09-08 22:15:15.5150,24.15,5.1,-17.87,30.48
2020-09-08 22:15:15.6110,24.17,5.02,-17.89,30.48
2020-09-08 22:15:15.7120,24.3,4.93,-17.65,30.44
2020-09-08 22:15:15.8110,24.11,5.47,-17.69,30.4
2020-09-08 22:15:15.9140,24.32,4.96,-17.98,30.65
2020-09-08 22:15:16.0120,24.08,4.92,-17.71,30.29
2020-09-08 22:15:16.1140,24.3,5.09,-17.97,30.65
2020-09-08 22:15:16.2130,24.12,5.23,-17.72,30.38
2020-09-08 22:15:16.3100,24.08,5.05,-17.7,30.31
2020-09-08 22:15:16.4120,24.02,5.05,-17.6,30.2
2020-09-08 22:15:16.5100,24.03,4.78,-17.67,30.21
2020-09-08 22:15:16.6100,24.13,4.86,-17.9,30.43
2020-09-08 22:15:16.7110,24.07,5.05,-17.75,30.32
2020-09-08 22:15:16.8100,24.21,5.09,-17.64,30.39
2020-09-08 22:15:16.9100,24.18,4.81,-17.54,30.26
