time,Bx,By,Bz,Btotal
2020-09-08 16:47:00.6400,18.63,6.54,2.7,19.93
2020-09-08 16:47:00.7400,18.63,6.58,2.65,19.94
2020-09-08 16:47:00.8400,17.8,6.45,2.45,19.1
2020-09-08 16:47:00.9400,18.6,6.4,2.64,19.84
2020-09-08 16:47:01.0400,18.43,6.61,2.86,19.78
2020-09-08 16:47:01.1400,18.71,6.78,2.86,20.11
2020-09-08 16:47:01.2400,18.65,6.49,2.63,19.92
2020-09-08 16:47:01.3400,18.83,6.54,2.64,20.11
2020-09-08 16:47:01.4400,18.8,6.47,2.65,20.06
2020-09-08 16:47:01.5400,18.9,6.66,2.57,20.21
2020-09-08 16:47:01.6400,18.73,6.43,2.52,19.96
2020-09-08 16:47:01.7400,18.71,6.7,2.65,20.05
2020-09-08 16:47:01.8400,18.78,6.47,2.68,20.04
2020-09-08 16:47:01.9400,18.86,6.65,2.63,20.17
2020-09-08 16:47:02.0610,18.75,6.44,2.73,20.01
2020-09-08 16:47:02.1600,18.79,6.67,2.62,20.11
2020-09-08 16:47:02.2600,18.59,6.48,2.73,19.87
2020-09-08 16:47:02.3590,18.55,6.4,2.58,19.8
2020-09-08 16:47:02.4590,18.59,6.59,2.55,19.89
2020-09-08 16:47:02.5580,18.89,6.28,2.83,20.11
2020-09-08 16:47:02.6550,18.96,6.46,2.49,20.18
2020-09-08 16:47:02.7500,18.95,6.52,2.74,20.23
2020-09-08 16:47:02.8500,18.95,6.56,2.58,20.22
2020-09-08 16:47:02.9490,18.83,6.56,2.51,20.1
2020-09-08 16:47:03.0530,18.59,6.52,2.67,19.88
2020-09-08 16:47:03.1530,18.55,6.64,2.54,19.87
2020-09-08 16:47:03.2470,18.78,6.6,2.82,20.1
2020-09-08 16:47:03.3510,18.45,6.46,2.53,19.71
2020-09-08 16:47:03.4510,18.78,6.54,2.45,20.04
2020-09-08 16:47:03.5500,18.75,6.64,2.52,20.05
2020-09-08 16:47:03.6500,18.42,6.76,2.6,19.79
2020-09-08 16:47:03.7430,18.96,6.61,2.66,20.26
