time,Bx,By,Bz,Btotal
2020-09-07 16:19:01.8710,-16.52,17.25,35.36,42.67
2020-09-07 16:19:01.9690,-16.22,17.4,35.19,42.47
2020-09-07 16:19:02.0720,-16.39,16.95,35.2,42.37
2020-09-07 16:19:02.1780,-16.35,17.16,35.36,42.57
2020-09-07 16:19:02.2740,-16.35,17.02,35.49,42.62
2020-09-07 16:19:02.3730,-16.23,16.87,35.16,42.24
2020-09-07 16:19:02.4690,-16.15,16.84,34.99,42.05
2020-09-07 16:19:02.5680,-15.88,17.02,35.21,42.2
2020-09-07 16:19:02.6750,-16.22,17.0,35.31,42.41
2020-09-07 16:19:02.7720,-16.21,17.04,35.32,42.43
2020-09-07 16:19:02.8690,-16.24,17.19,35.21,42.42
2020-09-07 16:19:02.9710,-16.16,17.22,35.23,42.41
2020-09-07 16:19:03.0680,-16.15,17.14,35.27,42.41
2020-09-07 16:19:03.1670,-16.67,17.4,35.25,42.7
2020-09-07 16:19:03.2660,-15.81,17.14,35.31,42.32
2020-09-07 16:19:03.3690,-16.28,17.06,35.36,42.5
2020-09-07 16:19:03.4680,-16.24,16.79,35.19,42.24
2020-09-07 16:19:03.5680,-16.23,16.95,35.29,42.38
2020-09-07 16:19:03.6670,-16.16,16.96,35.25,42.33
2020-09-07 16:19:03.7670,-16.16,17.11,35.33,42.45
2020-09-07 16:19:03.8650,-16.3,16.85,35.19,42.28
2020-09-07 16:19:03.9650,-16.28,16.76,35.22,42.27
2020-09-07 16:19:04.0720,-16.18,16.83,35.04,42.1
2020-09-07 16:19:04.1640,-16.17,16.97,35.24,42.32
2020-09-07 16:19:04.2630,-16.01,16.92,35.1,42.13
2020-09-07 16:19:04.3620,-15.89,16.63,35.12,41.98
2020-09-07 16:19:04.4610,-16.16,16.93,35.22,42.29
2020-09-07 16:19:04.5610,-16.12,16.88,35.1,42.15
2020-09-07 16:19:04.6610,-16.36,16.86,35.11,42.24
2020-09-07 16:19:04.7610,-16.24,16.73,35.2,42.22
2020-09-07 16:19:04.8610,-16.17,17.02,35.25,42.35
2020-09-07 16:19:04.9610,-16.19,16.84,35.04,42.11
2020-09-07 16:19:05.0610,-15.99,16.89,35.22,42.2
2020-09-07 16:19:05.1620,-15.92,16.9,35.41,42.34
2020-09-07 16:19:05.2620,-15.98,16.94,35.11,42.13
2020-09-07 16:19:05.3620,-16.35,16.95,35.22,42.37
2020-09-07 16:19:05.4620,-16.08,16.9,35.1,42.15
2020-09-07 16:19:05.5620,-16.22,16.98,35.24,42.35
2020-09-07 16:19:05.6620,-15.94,16.78,35.22,42.14
2020-09-07 16:19:05.7620,-16.0,16.81,35.18,42.14
2020-09-07 16:19:05.8620,-15.98,16.8,35.22,42.17
2020-09-07 16:19:05.9620,-16.07,17.07,35.26,42.34
2020-09-07 16:19:06.0620,-16.08,16.91,35.31,42.33
2020-09-07 16:19:06.1620,-16.1,16.87,35.21,42.23
2020-09-07 16:19:06.2620,-15.98,16.96,35.23,42.24
2020-09-07 16:19:06.3620,-16.15,16.76,35.19,42.19
2020-09-07 16:19:06.4620,-15.9,16.96,35.13,42.12
