time,Bx,By,Bz,Btotal
2020-09-08 16:20:10.3870,15.46,0.72,-2.28,15.64
2020-09-08 16:20:10.4870,15.89,0.43,-2.22,16.06
2020-09-08 16:20:10.5870,15.73,0.64,-2.36,15.92
2020-09-08 16:20:10.6870,16.29,0.83,-2.36,16.48
2020-09-08 16:20:10.7870,15.86,0.68,-2.55,16.07
2020-09-08 16:20:10.8870,15.7,0.58,-2.55,15.91
2020-09-08 16:20:10.9870,15.72,0.65,-2.44,15.92
2020-09-08 16:20:11.0880,15.56,0.62,-2.38,15.75
2020-09-08 16:20:11.1880,15.87,0.52,-2.11,16.02
2020-09-08 16:20:11.2870,16.03,0.75,-2.53,16.24
2020-09-08 16:20:11.3880,15.76,0.82,-2.46,15.97
2020-09-08 16:20:11.4880,15.85,0.69,-2.27,16.03
2020-09-08 16:20:11.5880,15.74,0.33,-2.46,15.93
2020-09-08 16:20:11.6880,15.54,0.52,-2.5,15.75
2020-09-08 16:20:11.7880,15.95,0.6,-2.46,16.15
2020-09-08 16:20:11.8880,15.64,0.65,-2.45,15.85
2020-09-08 16:20:11.9880,15.76,0.45,-2.5,15.96
2020-09-08 16:20:12.0880,15.74,0.5,-2.51,15.95
2020-09-08 16:20:12.1880,15.93,0.29,-2.45,16.12
2020-09-08 16:20:12.2880,15.64,0.5,-2.64,15.87
2020-09-08 16:20:12.3880,15.96,0.41,-2.5,16.16
2020-09-08 16:20:12.4890,15.87,0.42,-2.46,16.07
2020-09-08 16:20:12.5880,16.02,0.57,-2.62,16.24
2020-09-08 16:20:12.6890,15.78,0.41,-2.38,15.96
2020-09-08 16:20:12.7890,15.74,0.18,-2.51,15.94
2020-09-08 16:20:12.8890,15.88,0.36,-2.5,16.08
2020-09-08 16:20:12.9890,15.92,0.49,-2.48,16.12
2020-09-08 16:20:13.0890,15.85,0.54,-2.55,16.06
2020-09-08 16:20:13.1890,15.73,0.68,-2.55,15.95
2020-09-08 16:20:13.2890,15.91,0.44,-2.51,16.11
2020-09-08 16:20:13.3890,16.11,0.62,-2.67,16.34
2020-09-08 16:20:13.4890,16.13,0.71,-2.66,16.37
2020-09-08 16:20:13.5890,16.05,0.52,-2.58,16.27
2020-09-08 16:20:13.7080,15.94,0.54,-2.45,16.14
2020-09-08 16:20:13.8020,16.11,0.75,-2.58,16.33
