time,Bx,By,Bz,Btotal
2020-09-08 15:58:28.0070,17.6,7.61,4.24,19.64
2020-09-08 15:58:28.1080,17.22,7.59,4.05,19.25
2020-09-08 15:58:28.2070,17.29,7.47,4.05,19.26
2020-09-08 15:58:28.3070,17.18,7.5,4.17,19.21
2020-09-08 15:58:28.4070,17.16,7.43,4.09,19.14
2020-09-08 15:58:28.5080,17.27,7.55,4.01,19.27
2020-09-08 15:58:28.6070,17.1,7.57,4.21,19.17
2020-09-08 15:58:28.7070,17.3,7.59,4.25,19.37
2020-09-08 15:58:28.8070,17.39,7.48,4.2,19.39
2020-09-08 15:58:28.9070,17.1,7.49,4.14,19.12
2020-09-08 15:58:29.0080,17.34,7.63,4.36,19.44
2020-09-08 15:58:29.1080,17.24,7.53,4.25,19.29
2020-09-08 15:58:29.2080,16.96,7.46,4.07,18.97
2020-09-08 15:58:29.3080,17.24,7.59,4.15,19.28
2020-09-08 15:58:29.4080,16.92,7.76,4.21,19.08
2020-09-08 15:58:29.5080,17.13,7.61,3.98,19.16
2020-09-08 15:58:29.6080,17.16,7.84,4.14,19.32
2020-09-08 15:58:29.7080,17.2,7.6,4.02,19.23
2020-09-08 15:58:29.8080,17.3,7.48,3.91,19.25
2020-09-08 15:58:29.9080,17.15,7.78,4.3,19.31
2020-09-08 15:58:30.0170,17.33,7.9,4.18,19.5
2020-09-08 15:58:30.1180,17.35,8.02,3.97,19.52
2020-09-08 15:58:30.2160,17.21,7.63,3.94,19.24
2020-09-08 15:58:30.3200,17.4,7.59,4.07,19.41
2020-09-08 15:58:30.4210,17.25,7.64,4.17,19.32
2020-09-08 15:58:30.5250,17.25,7.74,4.03,19.33
2020-09-08 15:58:30.6230,17.16,7.47,3.93,19.12
2020-09-08 15:58:30.7190,17.11,7.48,4.12,19.12
2020-09-08 15:58:30.8180,16.84,7.7,3.89,18.92
2020-09-08 15:58:30.9240,17.23,7.39,4.05,19.18
2020-09-08 15:58:31.0240,17.27,7.42,4.17,19.25
2020-09-08 15:58:31.1190,17.39,7.32,3.96,19.27
2020-09-08 15:58:31.2170,17.14,7.42,4.11,19.13
2020-09-08 15:58:31.3190,17.23,7.38,3.93,19.15
