time,Bx,By,Bz,Btotal
2020-09-08 22:37:09.8560,22.22,8.5,-12.59,26.92
2020-09-08 22:37:09.9570,21.98,8.5,-12.63,26.74
2020-09-08 22:37:10.0560,22.23,8.61,-12.81,27.06
2020-09-08 22:37:10.1570,22.05,8.39,-12.6,26.75
2020-09-08 22:37:10.2570,21.53,8.65,-12.87,26.53
2020-09-08 22:37:10.3560,22.09,8.45,-12.55,26.77
2020-09-08 22:37:10.4570,22.27,8.51,-12.3,26.83
2020-09-08 22:37:10.5750,22.23,8.42,-12.73,26.97
2020-09-08 22:37:10.6770,22.3,8.88,-12.56,27.09
2020-09-08 22:37:10.7730,22.45,8.37,-12.51,27.03
2020-09-08 22:37:10.8740,22.26,8.5,-12.82,27.06
2020-09-08 22:37:10.9730,22.32,8.47,-12.65,27.01
2020-09-08 22:37:11.0730,22.02,8.51,-12.76,26.84
2020-09-08 22:37:11.1730,22.35,8.39,-12.44,26.92
2020-09-08 22:37:11.2720,22.37,8.39,-12.64,27.03
2020-09-08 22:37:11.3720,22.13,8.67,-12.72,26.96
2020-09-08 22:37:11.4650,22.45,8.53,-12.93,27.28
2020-09-08 22:37:11.5640,22.4,8.59,-12.57,27.09
2020-09-08 22:37:11.6670,22.12,8.4,-12.45,26.74
2020-09-08 22:37:11.7630,21.84,8.69,-12.67,26.7
2020-09-08 22:37:11.8620,22.01,8.41,-12.71,26.77
2020-09-08 22:37:11.9660,22.13,8.33,-12.71,26.84
2020-09-08 22:37:12.0650,22.11,8.42,-12.65,26.83
2020-09-08 22:37:12.1660,22.05,8.52,-12.85,26.9
2020-09-08 22:37:12.2590,22.36,8.49,-12.84,27.15
2020-09-08 22:37:12.3640,22.31,8.51,-12.85,27.11
2020-09-08 22:37:12.4600,22.21,8.4,-12.89,27.02
2020-09-08 22:37:12.5580,22.22,8.5,-12.69,26.96
