time,Bx,By,Bz,Btotal
2020-09-08 20:51:56.3320,27.23,6.92,-9.64,29.7
2020-09-08 20:51:56.4320,27.49,6.77,-9.81,29.96
2020-09-08 20:51:56.5320,27.5,6.62,-10.01,30.01
2020-09-08 20:51:56.6330,27.65,6.76,-10.09,30.21
2020-09-08 20:51:56.7330,27.33,6.96,-10.01,29.92
2020-09-08 20:51:56.8330,27.63,6.58,-9.77,30.03
2020-09-08 20:51:56.9330,27.57,6.78,-9.8,30.04
2020-09-08 20:51:57.0330,27.52,6.87,-9.66,29.96
2020-09-08 20:51:57.1330,27.08,6.54,-9.84,29.54
2020-09-08 20:51:57.2520,27.59,6.7,-9.94,30.08
2020-09-08 20:51:57.3520,27.56,6.84,-9.79,30.04
2020-09-08 20:51:57.4520,27.2,6.79,-9.94,29.75
2020-09-08 20:51:57.5510,27.48,6.71,-9.98,30.0
2020-09-08 20:51:57.6480,27.17,6.73,-9.84,29.67
2020-09-08 20:51:57.7440,27.36,6.55,-10.0,29.85
2020-09-08 20:51:57.8470,27.1,6.59,-9.95,29.61
2020-09-08 20:51:57.9430,27.11,6.67,-9.79,29.58
2020-09-08 20:51:58.0460,27.35,6.9,-9.7,29.83
2020-09-08 20:51:58.1410,27.33,6.75,-9.88,29.83
2020-09-08 20:51:58.2410,27.42,6.63,-10.02,29.94
2020-09-08 20:51:58.3410,27.1,6.63,-10.01,29.64
2020-09-08 20:51:58.4410,26.94,6.79,-10.08,29.55
2020-09-08 20:51:58.5400,27.6,6.81,-9.9,30.1
2020-09-08 20:51:58.6420,27.03,6.9,-9.91,29.6
2020-09-08 20:51:58.7440,27.58,6.83,-9.95,30.1
2020-09-08 20:51:58.8430,27.25,6.77,-9.92,29.78
2020-09-08 20:51:58.9430,27.13,6.7,-9.87,29.64
2020-09-08 20:51:59.0420,27.23,6.69,-10.08,29.79
2020-09-08 20:51:59.1420,27.5,6.62,-10.21,30.07
2020-09-08 20:51:59.2420,27.46,6.81,-10.03,30.02
2020-09-08 20:51:59.3410,27.52,6.75,-10.09,30.07
2020-09-08 20:51:59.4380,27.42,6.71,-10.1,29.98
2020-09-08 20:51:59.5340,27.58,6.72,-10.03,30.11
2020-09-08 20:51:59.6340,27.53,6.89,-9.98,30.08
2020-09-08 20:51:59.7340,27.63,6.52,-9.92,30.07
2020-09-08 20:51:59.8340,27.19,6.64,-10.01,29.72
2020-09-08 20:51:59.9340,27.56,6.85,-9.93,30.08
2020-09-08 20:52:00.0340,26.85,7.03,-9.79,29.43
2020-09-08 20:52:00.1340,27.6,6.5,-10.1,30.1
2020-09-08 20:52:00.2340,27.52,6.5,-9.86,29.95
2020-09-08 20:52:00.3340,27.36,6.51,-9.72,29.75
2020-09-08 20:52:00.4340,27.26,6.69,-9.89,29.75
2020-09-08 20:52:00.5340,27.53,6.45,-10.1,30.03
2020-09-08 20:52:00.6340,27.35,6.77,-9.87,29.85
2020-09-08 20:52:00.7340,27.52,6.57,-9.91,29.98
2020-09-08 20:52:00.8340,27.49,6.73,-9.83,29.96
2020-09-08 20:52:00.9340,27.38,6.63,-10.12,29.93
2020-09-08 20:52:01.0340,27.7,6.72,-9.85,30.16
2020-09-08 20:52:01.1340,27.34,6.69,-9.91,29.84
2020-09-08 20:52:01.2340,27.34,6.59,-9.86,29.81
2020-09-08 20:52:01.3340,27.42,6.57,-9.86,29.87
2020-09-08 20:52:01.4350,27.43,6.57,-9.93,29.9
2020-09-08 20:52:01.5340,27.63,6.59,-9.95,30.1
2020-09-08 20:52:01.6350,27.6,6.62,-10.02,30.1
2020-09-08 20:52:01.7350,27.61,6.77,-9.82,30.08
2020-09-08 20:52:01.8340,27.5,6.63,-9.8,29.94
2020-09-08 20:52:01.9350,27.53,6.7,-9.83,29.99
2020-09-08 20:52:02.0350,27.2,6.8,-9.77,29.69
2020-09-08 20:52:02.1350,27.44,6.61,-9.76,29.87
2020-09-08 20:52:02.2350,27.3,6.86,-10.06,29.9
