time,Bx,By,Bz,Btotal
2020-09-08 22:49:23.7740,0.82,-62.96,-0.24,62.97
2020-09-08 22:49:23.8740,1.21,-63.07,-0.59,63.08
2020-09-08 22:49:23.9740,0.99,-62.84,-0.61,62.85
2020-09-08 22:49:24.0740,1.18,-62.9,-0.58,62.92
2020-09-08 22:49:24.1740,1.08,-62.72,-0.25,62.73
2020-09-08 22:49:24.2740,1.51,-63.05,-0.43,63.07
2020-09-08 22:49:24.3750,1.26,-62.89,-0.38,62.9
2020-09-08 22:49:24.4750,1.19,-63.16,-0.55,63.17
2020-09-08 22:49:24.5750,1.0,-63.03,-0.43,63.04
2020-09-08 22:49:24.6750,1.18,-63.25,-0.41,63.27
2020-09-08 22:49:24.7750,1.06,-62.81,-0.27,62.82
2020-09-08 22:49:24.8750,1.04,-63.0,-0.37,63.01
2020-09-08 22:49:24.9750,1.22,-63.05,-0.59,63.07
2020-09-08 22:49:25.0750,1.09,-62.89,-0.18,62.9
2020-09-08 22:49:25.1750,1.22,-62.98,-0.13,62.99
2020-09-08 22:49:25.2750,1.24,-63.26,-0.44,63.27
2020-09-08 22:49:25.3750,1.04,-63.06,-0.52,63.07
2020-09-08 22:49:25.4920,0.98,-63.06,-0.54,63.07
2020-09-08 22:49:25.5920,1.2,-63.0,-0.63,63.01
2020-09-08 22:49:25.6910,0.61,-63.03,-0.48,63.03
2020-09-08 22:49:25.7900,0.85,-62.77,-0.42,62.78
2020-09-08 22:49:25.8910,0.93,-63.14,-0.49,63.15
2020-09-08 22:49:25.9900,1.01,-63.2,-0.53,63.21
2020-09-08 22:49:26.0840,1.14,-62.88,-0.45,62.9
2020-09-08 22:49:26.1900,1.23,-63.0,-0.46,63.02
2020-09-08 22:49:26.2870,1.21,-62.69,-0.25,62.7
